konto	konto_namn_officiell	konto_namn_ascii	niva	huvudgrupp_kod	huvudgrupp_namn_ascii	huvudkonto_kod	huvudkonto_namn_ascii	k2_blocked	auto_select_policy	sokord	stodfraser	tvetydiga_intentioner
1099	Ackumulerade avskrivningar på övriga immateriella anläggningstillgångar	ackumulerade avskrivningar pa ovriga immateriella anlaggningstillgangar	sub	10	immateriella anlaggningstillgangar	1090	ovriga immateriella anlaggningstillgangar	false	exact_name_allowed	1099 | ackumulerad avskrivning | ackumulerade | ackumulerade avskrivningar | ackumulerade avskrivningar immateriella | ackumulerade avskrivningar immateriella anläggningstillgangar | ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | anläggningstillgang | anläggningstillgangar | avskrivning | avskrivningar | avskrivningar immateriella | avskrivningar immateriella anläggningstillgangar | balans | bas 1099 | immateriella | immateriella anläggningstillgangar | konto 1099 | tillgangskonto	ackumulerad avskrivning övriga immateriella anläggningstillgangar | ackumulerade avskrivningar immateriella anläggningstillgangar | ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | balans ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | bas konto 1099 ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | immateriella anläggningstillgangar | immateriella anläggningstillgangar ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | konto 1099 ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | övriga immateriella anläggningstillgangar | övriga immateriella anläggningstillgangar ackumulerade avskrivningar på övriga immateriella anläggningstillgangar | samlad avskrivning övriga immateriella anläggningstillgangar | tillgangskonto ackumulerade avskrivningar på övriga immateriella anläggningstillgangar	
11	BYGGNADER OCH MARK	byggnader och mark	group	11	byggnader och mark			false	group_only	11 | balans | bas 11 | byggnad | byggnader | byggnader mark | byggnader och mark | konto 11 | mark | tillgangskonto	balans byggnader och mark | bas konto 11 | bas konto 11 byggnader och mark | bokför byggnader mark | bokför på konto 11 | byggnader mark | byggnader och mark | byggnader och mark byggnader och mark | konto 11 byggnader och mark | konto för byggnader mark | konto inom byggnader mark | kostnad eller post byggnader mark | sök konto 11 | tillgangskonto byggnader och mark	
1110	Byggnader	byggnader	main	11	byggnader och mark	1110	byggnader	false	exact_name_allowed	1110 | balans | bas 1110 | byggnad | byggnader | byggnader mark | konto 1110 | mark | tillgangskonto	balans byggnader | bas konto 1110 | bas konto 1110 byggnader | bokför byggnader | bokför på konto 1110 | byggnader | byggnader och mark | byggnader och mark byggnader | konto 1110 byggnader | konto för byggnader | konto inom byggnader mark | kostnad eller post byggnader | sök konto 1110 | tillgangskonto byggnader | underkonto till byggnader	
1111	Byggnader på egen mark	byggnader pa egen mark	sub	11	byggnader och mark	1110	byggnader	false	exact_name_allowed	1111 | balans | bas 1111 | byggnad | byggnader | byggnader egen | byggnader egen mark | byggnader mark | byggnader på egen mark | egen | egen mark | konto 1111 | mark | tillgangskonto	balans byggnader på egen mark | bas konto 1111 byggnader på egen mark | byggnader | byggnader byggnader på egen mark | byggnader egen mark | byggnader och mark | byggnader och mark byggnader på egen mark | byggnader på egen mark | konto 1111 byggnader på egen mark | tillgangskonto byggnader på egen mark	
1112	Byggnader på annans mark	byggnader pa annans mark	sub	11	byggnader och mark	1110	byggnader	false	exact_name_allowed	1112 | annans | annans mark | balans | bas 1112 | byggnad | byggnader | byggnader annans | byggnader annans mark | byggnader mark | byggnader på annans mark | konto 1112 | mark | tillgangskonto	balans byggnader på annans mark | bas konto 1112 byggnader på annans mark | byggnader | byggnader annans mark | byggnader byggnader på annans mark | byggnader och mark | byggnader och mark byggnader på annans mark | byggnader på annans mark | konto 1112 byggnader på annans mark | tillgangskonto byggnader på annans mark	
1118	Ackumulerade nedskrivningar på byggnader	ackumulerade nedskrivningar pa byggnader	sub	11	byggnader och mark	1110	byggnader	false	exact_name_allowed	1118 | ackumulerad nedskrivning | ackumulerade | ackumulerade nedskrivningar | ackumulerade nedskrivningar byggnader | ackumulerade nedskrivningar på byggnader | balans | bas 1118 | byggnad | byggnader | byggnader mark | konto 1118 | mark | nedskrivning | nedskrivningar | nedskrivningar byggnader | tillgangskonto	ackumulerad nedskrivning byggnader | ackumulerade nedskrivningar byggnader | ackumulerade nedskrivningar på byggnader | balans ackumulerade nedskrivningar på byggnader | bas konto 1118 ackumulerade nedskrivningar på byggnader | byggnader | byggnader ackumulerade nedskrivningar på byggnader | byggnader och mark | byggnader och mark ackumulerade nedskrivningar på byggnader | konto 1118 ackumulerade nedskrivningar på byggnader | samlad nedskrivning byggnader | tillgangskonto ackumulerade nedskrivningar på byggnader	
1119	Ackumulerade avskrivningar på byggnader	ackumulerade avskrivningar pa byggnader	sub	11	byggnader och mark	1110	byggnader	false	exact_name_allowed	1119 | ackumulerad avskrivning | ackumulerade | ackumulerade avskrivningar | ackumulerade avskrivningar byggnader | ackumulerade avskrivningar på byggnader | avskrivning | avskrivningar | avskrivningar byggnader | balans | bas 1119 | byggnad | byggnader | byggnader mark | konto 1119 | mark | tillgangskonto	ackumulerad avskrivning byggnader | ackumulerade avskrivningar byggnader | ackumulerade avskrivningar på byggnader | balans ackumulerade avskrivningar på byggnader | bas konto 1119 ackumulerade avskrivningar på byggnader | byggnader | byggnader ackumulerade avskrivningar på byggnader | byggnader och mark | byggnader och mark ackumulerade avskrivningar på byggnader | konto 1119 ackumulerade avskrivningar på byggnader | samlad avskrivning byggnader | tillgangskonto ackumulerade avskrivningar på byggnader	
1120	Förbättringsutgifter på annans  fastighet	forbattringsutgifter pa annans fastighet	main	11	byggnader och mark	1120	forbattringsutgifter pa annans fastighet	false	exact_name_allowed	1120 | annans | annans fastighet | balans | bas 1120 | byggnader | byggnader mark | fastighet | forbattringsutgift | forbattringsutgifter | forbattringsutgifter annans | forbattringsutgifter annans fastighet | forbattringsutgifter på annans fastighet | konto 1120 | mark | tillgangskonto	balans forbattringsutgifter på annans fastighet | bas konto 1120 forbattringsutgifter på annans fastighet | byggnader och mark | byggnader och mark forbattringsutgifter på annans fastighet | forbattringsutgifter annans fastighet | forbattringsutgifter på annans fastighet | konto 1120 forbattringsutgifter på annans fastighet | tillgangskonto forbattringsutgifter på annans fastighet	
1129	Ackumulerade avskrivningar på förbättringsutgifter på annans fastighet	ackumulerade avskrivningar pa forbattringsutgifter pa annans fastighet	sub	11	byggnader och mark	1120	forbattringsutgifter pa annans fastighet	false	exact_name_allowed	1129 | ackumulerad avskrivning | ackumulerade | ackumulerade avskrivningar | ackumulerade avskrivningar forbattringsutgifter | ackumulerade avskrivningar forbattringsutgifter annans fastighet | ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | annans | annans fastighet | avskrivning | avskrivningar | avskrivningar forbattringsutgifter | avskrivningar forbattringsutgifter annans | balans | bas 1129 | byggnader | byggnader mark | fastighet | forbattringsutgift | forbattringsutgifter | forbattringsutgifter annans | forbattringsutgifter annans fastighet | konto 1129 | mark | tillgangskonto	ackumulerad avskrivning forbattringsutgifter på annans fastighet | ackumulerade avskrivningar forbattringsutgifter annans fastighet | ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | balans ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | bas konto 1129 ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | byggnader och mark | byggnader och mark ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | forbattringsutgifter på annans fastighet | forbattringsutgifter på annans fastighet ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | konto 1129 ackumulerade avskrivningar på forbattringsutgifter på annans fastighet | samlad avskrivning forbattringsutgifter på annans fastighet | tillgangskonto ackumulerade avskrivningar på forbattringsutgifter på annans fastighet	
1130	Mark	mark	main	11	byggnader och mark	1130	mark	false	exact_name_allowed	1130 | balans | bas 1130 | byggnader | byggnader mark | konto 1130 | mark | tillgangskonto	balans mark | bas konto 1130 | bas konto 1130 mark | bokför mark | bokför på konto 1130 | byggnader och mark | byggnader och mark mark | konto 1130 mark | konto för mark | konto inom byggnader mark | kostnad eller post mark | mark | sök konto 1130 | tillgangskonto mark | underkonto till mark	
1140	Tomter och obebyggda markområden	tomter och obebyggda markomraden	main	11	byggnader och mark	1140	tomter och obebyggda markomraden	false	exact_name_allowed	1140 | balans | bas 1140 | byggnader | byggnader mark | konto 1140 | mark | markomraden | obebyggda | obebyggda markomraden | tillgangskonto | tomt | tomter | tomter obebyggda | tomter obebyggda markomraden | tomter och obebyggda markomraden	balans tomter och obebyggda markomraden | bas konto 1140 tomter och obebyggda markomraden | byggnader och mark | byggnader och mark tomter och obebyggda markomraden | konto 1140 tomter och obebyggda markomraden | tillgangskonto tomter och obebyggda markomraden | tomter obebyggda markomraden | tomter och obebyggda markomraden	
1150	Markanläggningar	markanlaggningar	main	11	byggnader och mark	1150	markanlaggningar	false	exact_name_allowed	1150 | balans | bas 1150 | byggnader | byggnader mark | konto 1150 | mark | markanlaggning | markanlaggningar | tillgangskonto	balans markanlaggningar | bas konto 1150 | bas konto 1150 markanlaggningar | bokför markanlaggningar | bokför på konto 1150 | byggnader och mark | byggnader och mark markanlaggningar | konto 1150 markanlaggningar | konto för markanlaggningar | konto inom byggnader mark | kostnad eller post markanlaggningar | markanlaggningar | sök konto 1150 | tillgangskonto markanlaggningar | underkonto till markanlaggningar	
1158	Ackumulerade nedskrivningar på markanläggningar	ackumulerade nedskrivningar pa markanlaggningar	sub	11	byggnader och mark	1150	markanlaggningar	false	exact_name_allowed	1158 | ackumulerad nedskrivning | ackumulerade | ackumulerade nedskrivningar | ackumulerade nedskrivningar markanlaggningar | ackumulerade nedskrivningar på markanlaggningar | balans | bas 1158 | byggnader | byggnader mark | konto 1158 | mark | markanlaggning | markanlaggningar | nedskrivning | nedskrivningar | nedskrivningar markanlaggningar | tillgangskonto	ackumulerad nedskrivning markanlaggningar | ackumulerade nedskrivningar markanlaggningar | ackumulerade nedskrivningar på markanlaggningar | balans ackumulerade nedskrivningar på markanlaggningar | bas konto 1158 ackumulerade nedskrivningar på markanlaggningar | byggnader och mark | byggnader och mark ackumulerade nedskrivningar på markanlaggningar | konto 1158 ackumulerade nedskrivningar på markanlaggningar | markanlaggningar | markanlaggningar ackumulerade nedskrivningar på markanlaggningar | samlad nedskrivning markanlaggningar | tillgangskonto ackumulerade nedskrivningar på markanlaggningar	
1159	Ackumulerade avskrivningar på markanläggningar	ackumulerade avskrivningar pa markanlaggningar	sub	11	byggnader och mark	1150	markanlaggningar	false	exact_name_allowed	1159 | ackumulerad avskrivning | ackumulerade | ackumulerade avskrivningar | ackumulerade avskrivningar markanlaggningar | ackumulerade avskrivningar på markanlaggningar | avskrivning | avskrivningar | avskrivningar markanlaggningar | balans | bas 1159 | byggnader | byggnader mark | konto 1159 | mark | markanlaggning | markanlaggningar | tillgangskonto	ackumulerad avskrivning markanlaggningar | ackumulerade avskrivningar markanlaggningar | ackumulerade avskrivningar på markanlaggningar | balans ackumulerade avskrivningar på markanlaggningar | bas konto 1159 ackumulerade avskrivningar på markanlaggningar | byggnader och mark | byggnader och mark ackumulerade avskrivningar på markanlaggningar | konto 1159 ackumulerade avskrivningar på markanlaggningar | markanlaggningar | markanlaggningar ackumulerade avskrivningar på markanlaggningar | samlad avskrivning markanlaggningar | tillgangskonto ackumulerade avskrivningar på markanlaggningar	
